




|C190|000|6102|12|20699,68|20566,00|2467,92|0,00|0,00|0,00|133,68||

|C100|1|0|034187330001395568|55|00|1|0012544|32260205595540000189550010000125441100125445|13022026|13022026|82667,87|1|0,00|0,00|82134,00|1|0,00|0,00|0,00|82134,00|9856,08|0,00|0,00|533,87|469,81|2168,34|0,00|0,00|

|C190|000|6102|12|82667,87|82134,00|9856,08|0,00|0,00|0,00|533,87||

|C100|1|0|189628250001525635|55|00|1|0012545|32260205595540000189550010000125451100125450|18022026|18022026|5824,70|1|0,00|0,00|5824,70|1|0,00|0,00|0,00|5824,70|698,96|0,00|0,00|0,00|33,32|153,77|0,00|0,00|

|C190|000|6102|12|5824,70|5824,70|698,96|0,00|0,00|0,00|0,00||

|C100|1|0|193904330001296245|55|00|1|0012546|32260205595540000189550010000125461100125466|18022026|18022026|104740,23|1|0,00|0,00|104063,82|1|0,00|0,00|0,00|42849,84|7284,47|0,00|0,00|676,41|629,07|2903,38|0,00|0,00|


|C190|020|5102|17|104740,23|42849,84|7284,47|0,00|0,00|61890,39|676,41||

|C100|0|1|173498420001567010|55|00|1|4288|32260217349842000156550010000042881594327929|19022026|25022026|12625,39|1|0,00|0,00|12625,39|9|0,00|0,00|0,00|12625,39|472,19|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||282,21|M2|12625,39|0,00|0|090|1124|756|12625,39|3,74|472,19|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|3,74|12625,39|12625,39|472,19|0,00|0,00|0,00|0,00||
|C100|0|1|109159520001997145|55|00|1|7490|32260210915952000199550010000074901021785120|19022026|19022026|812,00|0|0,00|0,00|812,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CP_753_1||5075|M2|812,00|0,00|0|400|1916|897|0,00|0|0,00|0,00|0|0,00|0|53||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|400|1916|0|812,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|190046770001267237|55|00|1|5547|32260219004677000126550010000055471908579583|19022026|20022026|47064,00|0|0,00|0,00|47064,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CP_753_1||294,15|M2|47064,00|0,00|0|000|1902|592|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|000|1902|0|47064,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|190046770001267237|55|00|1|5548|32260219004677000126550010000055481256488988|19022026|25022026|66732,00|0|0,00|0,00|66732,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CP_753_1||417075|M2|66732,00|0,00|0|040|1902|592|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|040|1902|0|66732,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|190046770001267237|55|00|1|5550|32260219004677000126550010000055501742409131|20022026|20022026|24289,60|1|0,00|0,00|24289,60|9|0,00|0,00|0,00|24289,60|769,98|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||294,15|M2|24289,60|0,00|0|090|1124|756|24289,60|3,17|769,98|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|3,17|24289,60|24289,60|769,98|0,00|0,00|0,00|0,00||
|C100|0|1|190046770001267237|55|00|1|5551|32260219004677000126550010000055511377356352|20022026|20022026|33895,04|1|0,00|0,00|33895,04|9|0,00|0,00|0,00|33895,04|1074,47|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||417075|M2|33895,04|0,00|0|090|1124|756|33895,04|3,17|1074,47|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|3,17|33895,04|33895,04|1074,47|0,00|0,00|0,00|0,00||
|C100|1|0|105217160001983665|55|00|1|0012547|32260205595540000189550010000125471100125471|20022026|20022026|26580,53|1|0,00|0,00|26500,43|1|0,00|0,00|0,00|26500,43|3180,05|0,00|0,00|80,10|151,58|699,61|0,00|0,00|



|C190|000|6102|12|26580,53|26500,43|3180,05|0,00|0,00|0,00|80,10||

|C100|1|0|105217160001983665|55|00|1|0012548|32260205595540000189550010000125481100125487|20022026|20022026|5396,03|1|0,00|0,00|5396,03|1|0,00|0,00|0,00|5396,03|647,52|0,00|0,00|0,00|30,87|142,46|0,00|0,00|

|C190|000|6102|12|5396,03|5396,03|647,52|0,00|0,00|0,00|0,00||

|C100|0|1|201876810001567022|55|00|1|525|32260220187681000156550010000005251000225921|20022026|20022026|24901,22|1|0,00|0,00|24901,22|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||284004|M2|24901,22|0,00|0|090|1124|756|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|0|24901,22|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|543372490001167273|55|00|1|0012549|32260205595540000189550010000125491100125492|24022026|24022026|2489,92|0|0,00|0,00|2489,92|1|0,00|0,00|0,00|2489,92|423,29|0,00|0,00|0,00|13,43|62,00|0,00|0,00|

|C190|000|5102|17|2489,92|2489,92|423,29|0,00|0,00|0,00|0,00||

|C100|0|1|109159520001997145|55|00|1|7504|32260210915952000199550010000075041831973487|24022026|25022026|38567,88|1|0,00|0,00|38567,88|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||404479|M2|38567,88|0,00|0|090|1124|756|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|0|38567,88|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|540116710001877217|55|00|1|0012550|32260205595540000189550010000125501100125507|24022026|24022026|53836,66|1|0,00|0,00|53488,98|1|0,00|0,00|0,00|53836,66|6460,40|0,00|0,00|347,68|305,69|1410,86|0,00|0,00|


|C190|000|6102|12|53836,66|53836,66|6460,40|0,00|0,00|0,00|347,68||

|C100|1|0|519107660001447090|55|00|1|0012551|32260205595540000189550010000125511100125512|25022026|25022026|14348,66|1|0,00|0,00|14256,00|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|92,66|92,66|427,68|0,00|0,00|

|C190|000|6102|12|14348,66|0,00|0,00|0,00|0,00|0,00|92,66||

|C100|1|0|345534980001316431|55|00|1|0012552|32260205595540000189550010000125521100125528|26022026|26022026|3195,80|1|0,00|0,00|3195,80|1|0,00|0,00|0,00|3195,80|383,50|0,00|0,00|0,00|18,28|84,37|0,00|0,00|

|C190|000|6102|12|3195,80|3195,80|383,50|0,00|0,00|0,00|0,00||

|C100|1|0|035583400001207107|55|00|1|0012553|32260205595540000189550010000125531100125533|27022026|27022026|8017,40|0|0,00|0,00|7965,62|1|0,00|0,00|0,00|7965,62|955,87|0,00|0,00|51,78|45,56|210,29|0,00|0,00|

|C190|000|6102|12|8017,40|7965,62|955,87|0,00|0,00|0,00|51,78||

|C100|1|0|105217160001983665|55|00|1|0012554|32260205595540000189550010000125541100125549|27022026|27022026|3658,64|1|0,00|0,00|3658,64|1|0,00|0,00|0,00|3658,64|439,04|0,00|0,00|0,00|20,93|96,59|0,00|0,00|

|C190|000|6102|12|3658,64|3658,64|439,04|0,00|0,00|0,00|0,00||

|C100|1|0|088578760001603681|55|00|1|0012555|32260205595540000189550010000125551100125554|27022026|27022026|79643,94|1|0,00|0,00|79227,36|1|0,00|0,00|0,00|32623,05|5545,92|0,00|0,00|416,58|478,93|2210,44|0,00|0,00|



|C190|020|5102|17|79643,94|32623,05|5545,92|0,00|0,00|47020,89|416,58||

|C100|1|0|106255500001507275|55|00|1|0012556|32260205595540000189550010000125561100125560|27022026|27022026|11415,16|0|0,00|0,00|11341,44|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|73,72|73,72|340,24|0,00|0,00|

|C190|000|6102|12|11415,16|0,00|0,00|0,00|0,00|0,00|73,72||

|C100|1|0|408160130001587215|55|00|1|0012557|32260205595540000189550010000125571100125575|27022026|27022026|17223,43|1|0,00|0,00|17112,20|1|0,00|0,00|0,00|17112,20|2053,46|0,00|0,00|111,23|97,88|451,76|0,00|0,00|

|C190|000|6102|12|17223,43|17112,20|2053,46|0,00|0,00|0,00|111,23||

|C500|0|1|281526500001711248|06|00|0||01|049909694|21022026|23022026|1342,20|0,00|1342,20|0,00|0,00|0,00|0,00|0,00|0,00|0,00||0,00|0,00|3|07||||||||||||||
|C590|041|1253|25|1342,20|0,00|0,00|0,00|0,00|0,00||


|D100|0|1|306827050001056921|57|00|1||2049|41260130682705000105570010000020491000022870|30012026|02022026|0||5190,32|0,00|9|5190,32|5190,32|0,00|0,00|||4105805|3201209|
|D190|001|2353|0|5190,32|5190,32|0,00|0,00||
|D100|0|1|306827050001056921|57|00|1||2057|41260230682705000105570010000020571000022973|09022026|18022026|0||5562,81|0,00|9|5562,81|5562,81|209,16|0,00|||4105805|3201209|
|D190|090|2353|3,76|5562,81|5562,81|209,16|0,00||
